Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0	6.37727987756e-05	4.06289359282e-05	0.00358136167943	1.81067574419e-05	0.0	0.0	0.0	0.0	0.0	0.0117898160382	0.0	0.0	0.0	0.000481610098603	0.000107419077628	0.00406554336064	0.00111576011158	0.00095601107483	0.000706893114136	0.00380741500824	0.00133724601612	0.00351352438681	0.00247035573123	0.00048581422464	0.000398019455191	0.000124971881327	0.000187998195217	0.000961036821439	2.65840787952e-05	0.0448413907141	0.0007435141666	0.00588195524305	0.00178446737528	0.0015553630493	9.01645503043e-05	0.00387919091161	0.00102700158329	0.000244425735314	0.00112656592664	5.95888370245e-05	0.00218072781791	0.000407868147352	0.0	0.000164358181302	0.0	0.00395464408203	0.00192891734384	0.000712933051131	0.000176670641756	0.00197758734344	0.00302532307462	0.00157680660825	8.61759425494e-05	0.000620732464308	0.000145964092833	0.00325356672252	0.00249221183801	0.00325378203549	1.27252366894e-05	0.00270419213862	0.00142778693026	0.00218488785898	9.12179881873e-05	2.09956119171e-05	0.0	0.0	0.000106997646052	0.00281437229138	7.44657085412e-05	0.00214453288044	8.70663009882e-05	5.82920431361e-05	0.00068015643598	1.77286104315e-05	2.57532835437e-05	0.0	6.43138515958e-05	0.0	0.0	7.12999768275e-05	0.0	0.0	0.000449253847957	0.00026452693766	0.000164571804736	0.00306454057149	5.03981453483e-05	0.0	0.0	0.0570999248685	0.0	1.66317400126e-05	3.61644033778e-05	0.0	0.00013567048353	0.000209740341457	0.0	0.0019330504479	0.000604684089434	0.000793449282722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0567996657614	3.59634611235e-05	0.0	0.000774644405254	8.12897981303e-05	0.00383190296735	0.0019512195122	0.00327283049744	0.00244718166245	0.0	1.9135093762e-05	0.0021089194889	2.85217192892e-05	0.0	0.0	0.0318341414479	0.000622897720194	2.60776592693e-05	0.00175254118472	0.0	0.0	0.0	9.2211792044e-05	0.0	1.23087527541e-05	0.000358853820896	9.9277261536e-05	2.46755169521e-05	0.000208982776336	0.00117844445332	0.00206495634413	0.000235612888025	0.00416126943005	0.0	0.0	5.63983982855e-05	8.56091088092e-05	0.00333418280666	0.00353061414104	0.0	3.47614495524e-05	2.21268309953e-05	1.58901671646e-05	0.0	3.65470360354e-05	0.00033197775749	0.000462082570601	0.00330446494292	0.00014357845366	3.54446531741e-05	0.00038641535357	0.000335552690603	0.00302717070289	6.3014950297e-05	0.0	0.00330745395676	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__	0.000228645466151	6.37727987756e-05	0.0	0.0	0.0	0.0	0.000241375148704	0.000195537826793	0.0	0.000207633357243	6.09818070942e-05	0.000408406364333	0.0	0.000230096640589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86085479325e-05	0.0	0.0	0.000178242528667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.0135281900806	0.0104587389992	6.09434038923e-05	0.0	0.0	0.0	0.0125687488147	0.0109892258657	0.0	0.00996640114765	0.00817156215063	0.01225219093	0.000117671977595	0.0130270098057	2.53478999265e-05	0.000107419077628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474893149041	0.0	0.0	1.32920393976e-05	0.0	0.000238986696407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76616036736e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000397807637907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000540519671055	0.0	0.0	0.000207949616779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000607859262702	0.0	0.0	4.20397696221e-05	0.0	0.0	0.000128050810562	0.0	0.0	0.0	3.45232341366e-05	3.99106002554e-05	0.0	0.0	4.75669504828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99736348021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	0.0	2.12575995919e-05	0.0	0.0	0.0	0.0	0.0	3.91075653585e-05	0.0	1.88757597493e-05	4.06545380628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000548351719244	0.0	0.0	0.0	0.000369367150948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141778612696	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.0195301335671	0.0164108668849	4.06289359282e-05	0.0	0.0	8.15949084777e-05	0.0178445199221	0.0162100858411	0.000546392104634	0.0150817320397	0.0125419249924	0.0168637794606	0.0004942223059	0.0190449219441	0.000278826899191	3.58063592094e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00349921267715	0.0	2.74581948983e-05	2.65840787952e-05	4.35142073887e-05	0.000265540773786	2.25362269849e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70789224865e-05	0.000903167537578	0.0	3.53232073472e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000574611032532	7.13317640345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000424694027258	3.53857041755e-05	3.56499884138e-05	0.000534727586002	0.00139092515319	3.90655519962e-05	0.0	0.0	0.0	0.0	0.0	4.3433882772e-05	0.0	3.57564272178e-05	0.0	0.0	0.0	0.0	4.19480682915e-05	5.12203242247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000442614969238	0.0	0.000320641282565	0.0	4.15230660632e-05	0.00108112436934	0.000417866097131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199736348021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other	0.000266753043843	0.000148803197143	0.0	0.0	0.0	0.0	0.000172410820503	0.000410629436264	0.0	0.000169881837744	8.13090761256e-05	0.000204203182166	0.0	0.000194697157422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86085479325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94517826994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.112893698912	0.0757195697462	0.000365660423354	0.000723892254353	1.81067574419e-05	5.43966056518e-05	0.10351545663	0.088519974189	0.000717139637332	0.0732001963079	0.0629942067283	0.0903769250404	0.00127085735803	0.0952600092039	0.000202783199412	0.00128902893154	0.0	0.000292887029289	0.0	0.000271881966975	0.0	0.0	0.0	0.000474308300395	0.0	0.0	0.00444899897523	0.000187998195217	0.000274581948983	0.000146212433374	8.70284147774e-05	0.000106216309514	9.01449079395e-05	3.87927690279e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.94517826994e-05	0.0	0.0	0.00196761499258	0.0	5.29848110208e-05	0.0	0.0	0.0	0.0	0.0	0.000672294016583	0.000125427798384	0.0	0.0	5.83856371333e-05	0.0	0.0	0.0	1.27252366894e-05	0.000461378753508	1.22033070962e-05	0.0	0.0	0.0	0.00116331096197	0.00110502121641	0.00210428703902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289564109494	0.000389242745931	0.0	0.00216861743212	0.00139092515319	7.81311039925e-05	0.0	0.0	0.0	0.000125995363371	7.55657989194e-05	6.51508241579e-05	2.59074069276e-05	0.00193084706976	3.32634800253e-05	3.61644033778e-05	0.000168159078488	0.0	0.0	0.00066586421492	0.0	7.37419621261e-05	0.0	0.0010356970241	3.99106002554e-05	0.000496343602131	0.000398353472314	4.75669504828e-05	0.00060120240481	0.000769997282363	0.0	0.00144149915913	0.000882161760609	0.0	0.0	0.0	0.0	0.0	0.0	0.000975609756098	0.0	0.000530222693531	0.0	0.0	0.0	0.0	0.0	0.0	3.343922421e-05	4.15265146796e-05	5.21553185386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.98945392082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000107011386011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000689082736911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	0.0561134081512	0.0322477785808	0.000304717019461	0.000990589400693	0.000144854059535	2.71983028259e-05	0.0409992931156	0.0435071664614	0.00153672779428	0.0336743553928	0.0275027949995	0.0364672849485	0.00124732296251	0.0381075436299	0.000405566398824	0.00110999713549	0.000618333590972	0.000390516039052	0.0	0.0011419042613	0.000540058866416	0.0014301103228	0.000925317491183	0.0	0.0	0.0	0.00682346472044	0.000169198375696	0.00178478266839	3.98761181928e-05	0.0	7.96622321357e-05	0.000225362269849	0.00112499030181	0.0	0.0	0.0	2.13958663186e-05	8.14752451047e-05	0.000450626370655	0.0	0.0	0.0	0.00270950261273	2.98833056913e-05	5.29848110208e-05	0.00139987401134	0.0	0.0	0.0	0.000401249605916	0.0	0.0	0.0	0.0	0.000116771274267	0.0	0.0	0.00028519205092	0.0	0.0	0.000183049606443	0.000480013241745	0.0	0.0	0.000939597315436	0.000176803394625	0.00153363292674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15065670873e-05	0.0	0.0	0.00146712482144	3.53857041755e-05	8.91249710344e-05	0.00169330402234	0.00368407202737	3.90655519962e-05	0.0	6.17144267758e-05	0.0	7.55972180224e-05	0.0	0.000173735531088	0.0	0.0	1.66317400126e-05	1.80822016889e-05	0.0	0.0	0.0	0.000640254052808	0.0	0.00030971624093	0.0	0.00151902230201	0.0	0.0	0.00106227592617	9.51339009656e-05	0.00188376753507	0.00249116767823	4.15230660632e-05	0.0013213742292	0.000882161760609	0.000146229371214	0.0	2.19765729732e-05	0.0	0.0	0.0	0.0	0.0	0.00167224080268	0.0	0.0	0.00119091924079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.98945392082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000319903318108	0.00305388940222	4.78594845534e-05	0.00017722326587	0.0	0.0	9.84445757039e-05	0.0	0.0	0.000661490791352	0.0
k__Bacteria;p__Armatimonadetes;Other;Other	1.90537888459e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70169318472e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00801603206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__	0.00120038869729	0.0012967135751	0.0	0.0	0.0	0.0	0.00141376872813	0.00140787235291	0.0	0.00084940918872	0.00119930887285	0.00117416829746	0.000188275164152	0.00116818294453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49943762653e-05	0.0	0.0	0.0	2.17571036944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012902393394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115825643798	0.0	0.0	0.0	0.0	1.95327759981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99106002554e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000464295663479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	3.81075776918e-05	0.000127545597551	0.0	0.0	0.0	0.0	1.72410820503e-05	9.77689133963e-05	0.0	0.000113254558496	0.000121963614188	0.000204203182166	0.000141206373114	8.84987079189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124971881327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000489541611037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000207949616779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235974278804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68	0.0	2.12575995919e-05	0.0	0.0	0.0	0.0	1.72410820503e-05	0.0	0.0	0.0	0.0	1.70169318472e-05	0.0	1.76997415838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales	1.90537888459e-05	6.37727987756e-05	0.0	0.0	0.0	0.0	0.000103446492302	5.86613480378e-05	0.0	0.0	8.13090761256e-05	0.00011911852293	0.0	3.53994831675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4983128796e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
