Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	0.0	6.37727987756e-05	0.00044691829521	0.0	1.81067574419e-05	0.00456931487475	0.0	1.95537826793e-05	0.0	0.0	0.000101636345157	1.70169318472e-05	0.0	0.0	0.000456262198677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205936461737	0.0	0.0	0.0	6.76086809546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85983279944e-05	0.0	0.0	0.0	0.0	0.0	2.1716941386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1926922247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235425049225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141778612696	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__	0.0	2.12575995919e-05	0.0	0.0	0.0	0.00013599151413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149966257592	0.0	5.49163897965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000384965353118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	0.0	0.0	0.0	0.0	0.0	8.15949084777e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000261085244332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158138984955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.70663009882e-05	0.0	0.0	0.0	0.0	0.0	0.000192941554787	0.0	0.0	0.0	0.0	0.0	5.85983279944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128050810562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63804929858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000300545274999	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.000171484099613	0.0023383359551	2.03144679641e-05	0.000380995923344	0.000470775693489	0.00127832023282	0.000844813020465	0.00174028665845	0.000853737663491	0.00183094869569	0.00231730866958	0.000629626478346	0.00075310065661	0.000672590180183	0.000405566398824	0.0	0.0	0.000529986052999	0.0	0.000416885682696	0.0	0.0	0.0	0.00102766798419	0.00024290711232	0.0	0.002449448874	1.87998195217e-05	0.00392652187045	0.0	0.0	0.0	0.000180289815879	0.000620684304446	0.0	0.0	0.0	2.13958663186e-05	8.14752451047e-05	0.0	0.000834243718343	0.0	0.0	0.000677375653184	0.0	0.0	0.00101490865822	0.0	0.0	0.0	0.0	0.000224098005528	0.0	0.0	0.000221690165824	0.0	0.0	0.000556297285269	0.0	0.0	0.0040370640932	0.0	0.0	2.28044970468e-05	0.0	0.000715883668904	0.000397807637907	3.56658820173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000231651287595	0.0	0.0	0.00154476858178	0.0	3.90655519962e-05	0.0	0.0	0.0	0.0	0.0	0.000542923534649	0.0	0.000178782136089	0.0	0.0	0.0	0.0	0.0	0.000153660972674	0.0010372465818	0.000324464633355	0.0	3.45232341366e-05	0.0	0.0024155388637	0.0	0.0	0.00148296593186	0.0	4.15230660632e-05	0.000240249859854	0.00269291484818	0.0	0.0	0.0	0.0	8.12897981303e-05	0.0	0.0	0.0	0.0	3.30731578251e-05	0.0	0.000521027167845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	3.48304627227e-05	3.99472696041e-05	0.00094269746145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82735180177e-05	0.000311229147647	0.000302130911547	0.0	0.0	0.000602559103959	0.0	0.0	0.0	0.0	0.0	0.00153187341155	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	0.0	4.25151991837e-05	0.0102588063219	0.0	0.000669950025349	0.0534990616586	0.0	3.91075653585e-05	0.0	0.0	0.000711454416099	0.0	0.0	3.53994831675e-05	0.00278826899191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97628458498e-05	0.0	0.0033433634236	4.99887525307e-05	0.0	0.0095005354348	0.0	0.0	0.0	0.000811304171456	0.0	0.0	0.0	0.0011611183681	0.0	0.0	0.0	0.00434998510279	0.0	0.000704499527244	0.0	0.0	0.0	0.000769930706236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021894613925	0.0	0.0	0.0	0.0	0.00269137606213	0.000903044725121	0.000579326326243	0.000410480946843	0.0	0.0	0.0	0.0	0.0	9.30821356765e-05	0.0	0.0	0.0	0.000463743024532	0.0	0.00146793716199	0.0	0.000144706166091	0.0	0.0	0.0	8.91212643337e-05	0.0	0.000429721071959	0.0	0.0	0.0	0.0	0.0	0.00740547701262	7.77222207829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126951885235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59634611235e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6719612105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104491388168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00342436435237	0.0	0.0	0.00114396339317	0.0	0.0	0.0	1.93221779959e-05	0.0	0.0	0.0	0.0	0.0112230491278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae]	0.0	2.12575995919e-05	0.000162515743713	0.0	0.000452668936047	0.00111513041586	0.0	0.0	0.0	0.0	0.00014229088322	0.0	0.0	0.0	0.00425844718765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171275325085	0.0	0.000590644195936	0.0	0.0	0.0	0.0	0.0	0.00442943688549	0.0	0.00074157844973	0.0	0.0	0.0	0.000314971652551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000671434827033	0.0	0.0	0.0	0.0	0.0	0.0	0.000645535049243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167220448672	2.59074069276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.99086528087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.89032220062e-05	0.0	0.0	0.0	0.0	0.00355277801558	0.0	0.0	0.000791974656811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other	0.0	2.12575995919e-05	0.000243773615569	0.0	0.000488882450931	0.00046237114804	0.0	0.0	0.0	0.0	0.000609818070942	0.0	0.0	0.0	0.000101391599706	7.16127184188e-05	0.0	9.76290097629e-05	0.0	3.62509289301e-05	1.35014716604e-05	0.0	5.36415936917e-05	5.92885375494e-05	0.000145744267392	0.0	0.0	5.63994585652e-05	0.0	0.0	0.0	0.000106216309514	0.00117188380321	0.0	1.96881398645e-05	0.0	5.2778107641e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044154009184	0.0	0.0	0.0	0.0	0.000114642744547	0.0	1.7918256912e-05	5.74506283662e-05	0.0	5.83856371333e-05	0.0	0.0	0.0	0.0	0.0	3.66099212887e-05	0.0	0.0	0.0	0.0	8.84016973126e-05	0.0	0.0	0.0	0.0	6.52997257412e-05	0.0	0.000494659226167	0.000195014714747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85983279944e-05	0.0	0.0	0.000101028810049	0.0	0.0	2.1716941386e-05	0.000336796290059	0.00114420567097	0.000282739580215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.39451916852e-05	0.0	0.0	0.0	0.0	0.0	0.000317264180874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6719612105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12925728355e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.71502590674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94508358228e-05	0.000135255245971	0.000456837950442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4611143926e-05	4.72612127227e-05	9.34033858727e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	0.0	0.0	0.00225490594401	0.0	0.000217281089303	0.000924742296081	0.0	0.0	0.0	0.0	0.000264254497408	0.0	0.0	0.0	0.000456262198677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000859722023212	0.0	0.000319596931869	0.00134545155002	0.0	0.00015229972586	0.00281473220213	0.000180289815879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97258913497e-05	0.0	0.00011123676746	0.0	0.0	0.00747085835394	0.000489955903969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00551744270909	0.0	0.0	0.0	0.0	0.000948389659989	0.0	0.0	4.56089940936e-05	0.0	0.0	0.0	0.0	0.0	1.86164271353e-05	0.0	0.0	0.0	0.0	0.0	7.7259850631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248066255176	0.0	0.0	0.0	0.0	0.0	0.000998979303755	0.0	0.0	0.00375877324286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6719612105e-05	0.0	0.0	0.000258269227222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.0	0.0	0.00251899402755	0.0	7.24270297675e-05	0.00133271683847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000202783199412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278613618634	0.000399910020245	0.0	0.00381668909086	0.0	0.0	0.0	0.000112681134924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000417121859172	0.0	0.000129776228703	0.0	0.0	0.0	0.0010499055085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000321121004233	0.000764588179792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195014714747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90655519962e-05	0.0	0.0	0.0	0.0	0.0	0.00156361977979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1926922247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027822960363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000354446531741	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	3.81075776918e-05	0.000212575995919	0.0241945313452	0.000190497961672	0.000434562178605	0.0554301411592	0.0	3.91075653585e-05	0.00153672779428	0.0	0.00152454517736	0.0	0.000164740768633	1.76997415838e-05	0.00648906238118	0.000250644514466	0.0	0.000502092050209	0.000161404467179	0.000380634753766	0.0	0.000130010029345	0.000844855100645	0.00122529644269	0.0	0.00651159828692	0.000724836911695	0.0	0.0565089651006	0.0	4.35142073887e-05	0.0	0.00635521600974	0.0	0.000511891636478	0.000255466225862	0.00201876261727	0.0	0.000162950490209	0.0	0.017777336379	0.00148221343874	0.00667420604757	0.0	0.0	0.0	0.00321971022608	0.000410407945498	0.0	0.000772934057683	0.000601874408873	0.000522895346231	0.00109301367163	5.74506283662e-05	0.000310366232154	0.00557582834623	0.000764588179792	0.0	0.0	0.0	0.0011278147308	0.0	0.000728295952992	0.000798157396639	0.00014696928342	0.0	0.0	0.0	0.000915102646891	0.0520329138432	0.000331035276846	0.000914196160376	0.124511804139	0.0	0.0897599546148	0.0844707700232	7.10984713829e-05	0.0	0.0	0.0	0.0	0.0	3.75925717078e-05	9.76638799906e-05	0.0243805660876	6.17144267758e-05	0.000606172860294	0.0	0.0	0.0472126305731	0.000207259255421	0.00675796474416	0.0	0.0	0.0	0.0	0.0	7.6830486337e-05	0.0014615747289	0.000162232316677	0.000222165799162	0.0	0.0	0.0	0.0	0.0	0.000320641282565	0.000135881873358	0.0	4.0041643309e-05	0.000185718265391	0.0	0.00125872113932	0.0	0.000428526692268	2.70965993768e-05	0.00307185609779	0.0019512195122	0.000617830246965	0.000836120401338	0.0	0.0	0.000793946160526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000376145534127	0.0	0.00270934634777	0.0	2.46755169521e-05	0.000487626478118	0.0	0.000830471573183	0.00136949991165	0.000777202072539	0.0	0.0	0.00219953753313	0.0155380532489	0.0	0.00394871318406	0.00959169306582	3.47614495524e-05	0.00411559056512	0.0	0.109054372609	0.0	0.00155614573824	0.000497627383724	0.000892675363726	0.00634138170332	0.00347357601106	0.00306985530892	0.000141285343412	0.0	0.0	0.000607122008173	0.000731121400968	0.000523688161156
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__NS9	0.0	0.0	0.0	0.0	0.000126747302093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	1.90537888459e-05	4.25151991837e-05	0.000385974891318	0.00346706290243	0.0267617874991	5.43966056518e-05	1.72410820503e-05	1.95537826793e-05	0.00423453881091	0.0	0.0	0.0	0.000353015932786	0.0	0.00093787229728	0.00411773130908	0.00242695934457	0.00571827057183	0.0026197186596	0.0118178028312	0.00835741095779	0.00176442182683	0.00797918706165	0.0049604743083	0.152869542687	0.00275429462992	0.00142467944712	0.00011279891713	0.0047502677174	5.31681575904e-05	4.35142073887e-05	0.0007435141666	0.000383115858743	0.00461633951431	0.00401638053237	0.000540987301826	0.00529100529101	0.000128375197912	0.000896227696152	0.00360501096524	0.000397258913497	0.00586070601063	0.00133484120951	0.00183859105864	1.49416528456e-05	0.0	0.00531952124309	0.00155955019289	0.00140358694441	0.00534428691312	0.0049009773294	0.00459400911332	0.00541131358741	0.123289048474	0.000842422630132	0.000583856371333	0.00104114135121	0.00500667556742	0.00493900779093	0.0597068105467	0.00521614312994	0.00824943559705	0.00268145328147	0.000706939408451	0.000629868357513	0.00134228187919	0.00371287128713	0.00367358584778	0.00414386104253	0.00679499590439	0.00628967026008	0.0066170388751	0.01970271058	0.0464206767557	0.0927915469985	0.000257532835437	0.0976182012087	0.000144706166091	0.00185321030076	0.0018754423213	0.000659524785654	0.00231715287268	0.0	0.000898507695914	0.0806219322223	0.0902059204707	0.00601121419792	0.000226791654067	0.00113348698379	0.0	0.0	0.000536346408267	0.0	0.0	4.20397696221e-05	0.00013567048353	4.19480682915e-05	0.000819525187594	0.0026874115983	0.000766916406112	0.000761711311413	0.000690464682731	0.00231481481481	0.0	0.000663922453857	0.0030442848309	0.00549098196393	0.000498233535646	0.00091350745339	0.000520541363018	0.0	4.17798203468e-05	0.00030568941955	0.0300639518274	0.0014009526478	0.000704511583796	0.00696709630427	0.00390243902439	0.00297226443135	0.00360959295212	0.0148498478635	0.00109070034443	0.00168713559112	9.98260175123e-05	8.31780676071e-05	0.00013397642015	0.0	0.0	0.000156465955616	0.000645673068054	0.0	0.0	0.05	0.000110654150453	0.138438654083	0.0372093595756	0.00746415947464	0.141231832261	0.137516655974	0.031277755525	1.99736348021e-05	0.0123448477095	0.000353419332037	0.00767487046632	0.158833120036	0.00457703647197	0.0101799108905	0.000492252375653	0.00577641862046	0.00406485180712	0.00035198873636	0.00717823933258	0.00692569810152	0.10586029365	0.0788731305793	0.0616731233097	0.064943148809	0.00319903318108	0.00336710882809	0.00545598123908	0.0144968631482	0.00508780215534	0.00181904879643	0.0063496751329	0.00868030940341	0.016509048453	0.00417783657696	0.134832245226
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__;f__	0.0	0.0	0.0	0.0	0.0	0.000244784725433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;Other	0.0	2.12575995919e-05	0.0	0.000114298777003	0.0	0.0	6.89643282012e-05	7.8215130717e-05	0.0	0.000151006077995	4.06545380628e-05	6.80677273888e-05	0.0	1.76997415838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104737632231
