Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Armatimonadetes	0.0016195720519	0.00210450235959	0.0	0.0	0.0	0.0	0.00189651902553	0.00211180852936	0.000239046545777	0.0014534335007	0.00166683606058	0.0018037947758	0.000329481537267	0.00166377570887	0.0	0.0	0.0	0.0	0.0	0.000235631038045	0.0	0.0	0.0	0.0	0.0	0.0	0.00124971881327	0.0	0.0	1.32920393976e-05	2.17571036944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012902393394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000489541611037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115825643798	0.0	0.0	0.000207949616779	0.000263148001955	1.95327759981e-05	0.0	0.0	0.0	0.0	0.0	0.000152018589702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235974278804	0.0	0.0	3.99106002554e-05	0.0	0.0	0.0	4.00801603206e-05	0.0	0.0	0.0	0.000464295663479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1	0.000114322733075	0.000212575995919	0.0	0.0	0.0	0.0	8.62054102515e-05	0.000175984044113	0.0	0.000226509116992	0.000264254497408	0.000170169318472	0.0	0.000159297674254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265205091938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15065670873e-05	0.0	0.0	3.86085479325e-05	3.53857041755e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes	0.0120801021283	0.0352025849241	0.131698695811	0.102945098487	0.087691026291	0.194875839748	0.0242237202807	0.0305039009796	0.0922719666701	0.042470459436	0.03756479317	0.0257296009529	0.0749570497282	0.0228680661262	0.089325999341	0.0798123746777	0.131936929974	0.152315202232	0.0504575195858	0.12876329956	0.131315313369	0.0672337580328	0.142874384798	0.144861660079	0.217077989377	0.244543153269	0.0611112499688	0.215370732441	0.167138032346	0.320138768891	0.0374874896654	0.0612868105898	0.0317084713677	0.125960121033	0.118739171523	0.0145014651739	0.151011360488	0.390581539647	0.0186035142989	0.147745366059	0.0547422782799	0.155564263323	0.0426593003207	0.12986258951	0.259222735219	0.316990462734	0.13946244838	0.113724041697	0.0890720730756	0.0328386555364	0.189447135364	0.12000448196	0.110376462578	0.162053859964	0.0416629718306	0.12383593636	0.134876608482	0.155384957721	0.136879221166	0.0651913875598	0.147705281505	0.118359875526	0.0795166763221	0.0272513739709	0.0190640156207	0.132304250559	0.136359618105	0.0987231614238	0.136056770896	0.107844962395	0.148735589171	0.0293195768578	0.166423783154	0.105439705678	0.23992128497	0.131187226371	0.143014575187	0.014486695072	0.139531292228	0.0637296532201	0.123277659935	0.0781890559087	0.105860681929	0.126064536292	0.132322252594	0.101664232375	0.127397329472	0.162055236367	0.134393773378	0.0993115729581	0.116479701547	0.154825329853	0.31601969198	0.129721714916	0.167108084248	0.345010039616	0.231133856286	0.248930775732	0.122395096653	0.17544687629	0.0347530785832	0.0751916039495	0.130228288633	0.106912411899	0.154693931749	0.122009227988	0.0913827655311	0.116767823172	0.132956857534	0.144750540562	0.0932305692265	0.227428452058	0.0116881248651	0.12957387425	0.0724374927892	0.0215146999052	0.138866896792	0.0760975609756	0.138377277205	0.12462272616	0.0212329673237	0.0127248373517	0.259670016127	0.00385043210405	0.0110626829917	0.162781350482	0.201454606253	0.0230887421619	0.0527029493833	0.0598262217057	0.0674157303371	0.0	0.15	0.336665252753	0.310251675557	0.193284344497	0.0426677193045	0.149551266778	0.234738192765	0.0519148046882	0.153677146167	0.14100060602	0.0251222241857	0.134536917098	0.228134149121	0.0440178958003	0.0210648017596	0.0366406985703	0.152692830445	0.126823376382	0.0168954593453	0.0295993742939	0.0246492897287	0.111850886671	0.265351470418	0.0732768072509	0.106378122666	0.0599818721453	0.125976853084	0.0595611285266	0.0441285932017	0.0356146150874	0.0573265280893	0.136641071077	0.0821084802369	0.175504962055	0.140584200815	0.29902594002
k__Bacteria;p__Caldithrix	0.0	0.0	0.0	0.0	0.0	2.71983028259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000382098676983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178766511074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000496277915633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae	0.0	0.0	0.000426603827246	0.0	0.00228145143768	8.15949084777e-05	5.17232461509e-05	0.0	0.0	7.55030389973e-05	0.000182945421283	1.70169318472e-05	0.0	3.53994831675e-05	0.0	0.0	0.000649250270521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000493544124437	0.000124971881327	5.63994585652e-05	0.000192207364288	0.0	2.17571036944e-05	0.00018587854165	0.00229869515246	0.0	0.0	4.50822751522e-05	0.0	0.0	0.0	0.0	5.95888370245e-05	0.0	0.000593262759784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.30879712747e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000305082677406	0.0	9.12179881873e-05	0.0	0.0	0.0	0.0	0.0	1.86164271353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023765670489	0.000112777715123	0.000351589967966	0.0	0.0	0.0	0.0	0.0	4.3433882772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120124929927	0.0	0.0	0.000143853844494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069470289046	0.0	0.0	0.0	1.6719612105e-05	0.0	5.21553185386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000592108804478	0.0	0.0	0.0	0.0	0.0	0.000117806444012	0.0	0.0	0.0	0.0	8.56091088092e-05	0.0	0.0	0.00026399155227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000194267347191	0.000713723173853	0.0	0.0	0.000661490791352	0.0
k__Bacteria;p__Chlorobi	0.000114322733075	0.000212575995919	0.0	0.0	0.0	0.0	0.000241375148704	0.000312860522868	0.0	0.000377515194987	0.000182945421283	0.000187186250319	0.0	0.000176997415838	0.0	0.0	0.0	0.000962343096234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124971881327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000278081239448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17798203468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048943633249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi	0.0322961720938	0.0296118362315	0.00172672977695	0.00148588410104	0.00135800680814	0.00726194685452	0.0327580558956	0.0325179405956	0.00310760509511	0.0280682547473	0.0277467222279	0.0329788139199	0.00242404273846	0.0295585684449	0.00215457149375	0.000680320824979	0.000541041892101	0.000516039051604	2.48314564891e-05	0.0	0.0	0.0	0.00045595354638	0.0	0.0004048451872	0.000732355797551	0.00462395960909	0.000281997292826	0.00288311046432	7.97522363856e-05	4.35142073887e-05	0.0	0.00150992720799	0.000523702381876	0.0	0.0	0.000514586549499	6.41875989559e-05	0.0	0.0	0.00520409176681	0.0	0.0	0.00206438294304	1.49416528456e-05	3.53232073472e-05	0.0	0.0	0.0	6.62514906585e-05	0.0	0.00194218271457	0.00017918256912	0.0	0.0	0.000817398919866	0.000325356672252	0.0	0.000414824801338	0.0	0.0	1.22033070962e-05	0.000446908880245	0.0	6.29868357513e-05	0.000402684563758	0.00296145685997	0.00213995292104	0.0	0.0	0.0	0.0	0.0	1.54581008177e-05	0.0	0.000206026268349	0.0	0.0	0.00108103934211	3.53857041755e-05	5.34749826206e-05	0.00454518448102	0.00296981316492	0.000839909367919	0.0	0.0	0.000235733890114	0.0	0.000151131597839	0.000412621886334	0.0	3.57564272178e-05	0.0	0.0	0.0	0.0	8.38961365829e-05	0.00220247394166	0.0003300330033	0.0	0.0	0.00010356970241	0.000878033205619	0.00162138910029	0.000177045987695	4.75669504828e-05	4.00801603206e-05	0.00244587372045	0.0	0.00388403940098	0.00445723836939	2.08899101734e-05	0.0	0.0	0.000247226937847	0.0	0.0	0.0	0.0	0.00122359083123	6.61463156502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21553185386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000233254983582	0.0	0.0	0.0	0.000259657252427	0.0	0.0	0.0	0.0	0.0	0.0	0.0157092714665	0.0	0.0	0.0106476592749	0.0	0.0	0.0	0.0	0.0	0.0	0.000835303108394	0.00153477518676	0.0	0.0	6.44025589283e-05	0.0	0.0	0.0	0.0	0.000452598962504	0.0
k__Bacteria;p__Cyanobacteria	0.000266753043843	0.00106287997959	0.224982732702	0.00586733721949	0.165350908959	0.520765904208	0.000379303805107	0.000762597524491	0.0109961411058	0.00154781229945	0.00414676288241	0.000731728069429	0.11244734179	0.000460193281178	0.266786646726	0.00612288742481	0.0193538413974	0.0028870292887	0.00167612331301	0.0729187435428	0.00753382118651	0.0190743285911	0.00201155976344	0.00569169960474	0.000874465604353	0.0798745442677	0.00437401584643	0.00246277635735	0.0303962217524	0.008892374357	0.000435142073887	0.00940014339202	0.0401370202601	0.00294825044612	0.0912151519924	0.000195356525659	0.00906463998733	0.00385125593735	0.000516009885663	0.00693964610809	0.0147383056907	0.00352664576803	0.00342980033	0.00464486162183	0.0134923125196	0.0010067114094	0.0185133338	0.00549946646967	0.0359808399243	2.20838302195e-05	0.00484365595712	0.00608799581684	0.00367324266695	0.000258527827648	0.000369483609707	0.151831849365	0.00683249011729	0.00342679127726	0.00221672003215	6.3626183447e-05	0.0260038191908	0.00400268472756	0.00931887776215	0.00118583384643	0.000251947343005	0.00152125279642	0.00128182461103	0.00602753406092	0.00832225426041	0.0003164792613	0.00381410210279	0.000174132601976	0.0	0.000448284923714	0.000124100273021	0.000386299253155	3.55492356914e-05	0.000659216978857	0.000270259835528	0.00031847133758	0.00313719898041	0.0586417919316	0.00387203488591	0.0904953511993	0.000249830996679	0.000144000329144	0.00217211941605	0.00332627759298	0.00109570408433	0.302582144331	7.77222207829e-05	0.00797368326957	0.000232844360177	0.00132000072329	0.0134106865094	0.002767677864	0.0	0.000384152431685	0.00617633191891	0.00507344699428	0.0188840929288	0.0197818131603	0.00103767560664	0.00155520995334	0.00057539946001	0.0	0.0155110220441	0.0	0.000830461321264	0.000760791222872	0.00176432352122	0.000208899101734	0.0126051931238	0.0	0.00214263346134	5.41931987536e-05	0.00411692054343	0.0663414634146	0.00273849082439	0.00515947467167	0.000363804736076	0.000153080750096	0.00255551420419	9.98260175123e-05	8.31780676071e-05	0.0034833869239	0.00046814913894	0.0	0.000730174459541	0.000313612633055	0.0112359550562	0.0	0.0	0.00759825166442	0.0	0.0	0.00261963289254	3.97109046144e-05	7.40265508562e-05	0.000505041709479	0.00179762713219	0.0407604426189	0.004697531955	0.00477655440415	3.50624989043e-05	0.0	8.45975974282e-05	0.027822960363	0.00586136595311	0.0120784167983	0.0157514959521	8.69036238811e-05	0.000154887816967	0.000158901671646	1.93221779959e-05	5.48205540531e-05	0.000705452734667	0.00470968773882	0.0009553192489	0.000478594845534	0.0384220040407	0.000343480314284	0.000565141373647	0.00519295136838	0.0	0.0	0.00379486822407	3.49125440771e-05
k__Bacteria;p__Deferribacteres	0.0	0.0	0.000162515743713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033433634236	0.0	0.0	0.0	5.31681575904e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000213958663186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158954433063	0.0	0.0	0.0	0.0	2.86606861368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78249942069e-05	0.0	0.0	0.000292991639972	0.0	0.0	0.0	0.00718173571213	0.0	0.0	0.0	0.0	0.00159664704121	1.80822016889e-05	0.000336318156976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000626697305202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000866790845213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia	5.71613665377e-05	0.000191318396327	0.00010157233982	0.0	0.0	0.0	0.000241375148704	7.8215130717e-05	0.0	0.000113254558496	2.03272690314e-05	5.10507955416e-05	0.0	7.07989663351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99887525307e-05	9.39990976087e-05	0.000521705703067	0.00652639134422	0.000717984421914	0.0	0.0	0.0	0.0	0.0	0.0	6.41875989559e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.97666113826e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000784299745103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000680092190275	0.0	0.00676183320811	0.0	0.0	0.0	0.0064741245218	0.0	0.0	0.000102440648449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000868378613075	0.0	0.0	0.0	0.000551747199465	0.0	5.21553185386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000419446330843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034815304808	0.0
k__Bacteria;p__FBP	3.81075776918e-05	2.12575995919e-05	0.00010157233982	0.0	0.0	0.0	0.000137928656402	9.77689133963e-05	0.00112693371581	5.6627279248e-05	6.09818070942e-05	0.000170169318472	0.0	0.000176997415838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000299932515184	0.0	0.000549163897965	0.0	0.0	0.0	2.25362269849e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.30879712747e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000732198425773	0.0	0.0	0.0	0.0	0.00035360678925	0.000106997646052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000445606321668	0.000714258862449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57564272178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000440881763527	0.0	0.0	0.0	0.00065001392887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212667919044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres	0.0	6.37727987756e-05	0.0	0.0	0.0	0.0	0.0	0.000117322696076	0.0	0.0	2.03272690314e-05	5.10507955416e-05	0.0	3.53994831675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91173775531e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes	0.00956500200065	0.00648356787552	0.0555194409458	0.0719320303273	0.0227058738321	0.00405254712106	0.00489646730229	0.0144306916173	0.0529317351364	0.00656876439277	0.011647525155	0.0245554326555	0.126591513497	0.00587631420581	0.0475019644622	0.175307934689	0.334085639202	0.263110181311	0.0855319518766	0.247448840877	0.320970485783	0.659206567364	0.294800788531	0.276007905138	0.112741287732	0.205935266116	0.175635482017	0.138065874568	0.094209066696	0.30935892494	0.205082459423	0.236543721288	0.0571067991797	0.276611839553	0.251929437707	0.435194229469	0.275290609455	0.249539988874	0.0736536215746	0.284180010214	0.0429635514947	0.255162191631	0.0667420604757	0.0628669118121	0.313685059841	0.298375132462	0.241338279555	0.381761470902	0.486665924028	0.022238417031	0.29950417013	0.222379920819	0.273522191761	0.0402298025135	0.0923561230824	0.0359947452927	0.274145532039	0.252558967512	0.309796346949	0.0467906953069	0.259141066554	0.312807370797	0.144864685922	0.072563909603	0.0423271536249	0.035033557047	0.0440240452617	0.0772166345674	0.253604295803	0.265879812346	0.251514846213	0.126920900266	0.0261731273681	0.0568085205052	0.0341453036911	0.0640226628895	0.101599715606	0.0376236031835	0.00397668043705	0.304529370134	0.502130086808	0.0985978254411	0.0705988496673	0.110164856629	0.041971607442	0.168788957232	0.279799289431	0.423445217216	0.00555408622058	0.00764436336786	0.132853182725	0.028068795366	0.337025579616	0.300236876842	0.363265649304	0.23262061106	0.165527077478	0.0666120316542	0.299575671853	0.536694000354	0.791132410816	0.015915210937	0.0221503831418	0.0163131597234	0.011596512194	0.00375778908814	0.0245290581162	0.00307998912945	0.00269899929411	0.0400016016657	0.123270498654	0.00658032170462	0.021991656477	0.00685669076764	0.0801015278625	0.0185611705731	0.267631503943	0.197073170732	0.29298512198	0.389183457052	0.0465670062178	0.156084959816	0.287606996651	0.0431818830039	0.824494277349	0.480573419078	0.276692860726	0.890743739878	0.583826635721	0.292803512461	0.297752808989	0.413793103448	0.3	0.293565461151	0.130402817672	0.00562510000862	0.11763228249	0.00869668811056	0.0228742042146	0.0261054318107	0.461430911197	0.269791035396	0.190110149025	0.29169365285	0.0491050297155	0.148815537183	0.045231515425	0.151956168136	0.304387529732	0.272809625569	0.105684618092	0.0936299643695	0.0342523343807	0.0126644632302	0.0273795262202	0.0967765514217	0.0645074280023	0.660262676169	0.294504565173	0.0985666084376	0.0167298762982	0.0338542784767	0.0661568620525	0.30040362276	0.00411172550688	0.123782837128	0.269435643909	0.143246168348
